19, -50, -26
19, -50, -25
19, -50, -24
19, -50, -23
19, -50, -22
19, -50, -21
19, -50, -20
19, -50, -19
19, -50, -18
19, -50, -17
19, -50, -16
20, -61, -30
20, -61, -29
20, -61, -28
20, -61, -27
20, -61, -26
20, -61, -25
20, -61, -24
20, -61, -23
20, -61, -22
20, -61, -21
20, -61, -20
20, -61, -19
20, -61, -18
20, -61, -17
20, -61, -16
20, -60, -30
20, -60, -29
20, -60, -28
20, -60, -27
20, -60, -26
20, -60, -25
20, -60, -24
20, -60, -23
20, -60, -22
20, -60, -21
20, -60, -20
20, -60, -19
20, -60, -18
20, -60, -17
20, -60, -16
20, -59, -30
20, -59, -29
20, -59, -28
20, -59, -27
20, -59, -26
20, -59, -25
20, -59, -24
20, -59, -23
20, -59, -22
20, -59, -21
20, -59, -20
20, -59, -19
20, -59, -18
20, -59, -17
20, -59, -16
20, -58, -30
20, -58, -29
20, -58, -28
20, -58, -27
20, -58, -26
20, -58, -25
20, -58, -24
20, -58, -23
20, -58, -22
20, -58, -21
20, -58, -20
20, -58, -19
20, -58, -18
20, -58, -17
20, -58, -16
20, -57, -30
20, -57, -29
20, -57, -28
20, -57, -27
20, -57, -26
20, -57, -25
20, -57, -24
20, -57, -23
20, -57, -22
20, -57, -21
20, -57, -20
20, -57, -19
20, -57, -18
20, -57, -17
20, -57, -16
20, -56, -30
20, -56, -29
20, -56, -28
20, -56, -27
20, -56, -26
20, -56, -25
20, -56, -24
20, -56, -23
20, -56, -22
20, -56, -21
20, -56, -20
20, -56, -19
20, -56, -18
20, -56, -17
20, -56, -16
20, -55, -30
20, -55, -29
20, -55, -28
20, -55, -27
20, -55, -26
20, -55, -25
20, -55, -24
20, -55, -23
20, -55, -22
20, -55, -21
20, -55, -20
20, -55, -19
20, -55, -18
20, -55, -17
20, -55, -16
20, -54, -30
20, -54, -29
20, -54, -28
20, -54, -27
20, -54, -26
20, -54, -25
20, -54, -24
20, -54, -22
20, -54, -21
20, -54, -20
20, -54, -19
20, -54, -18
20, -54, -17
20, -54, -16
20, -53, -30
20, -53, -29
20, -53, -28
20, -53, -27
20, -53, -26
20, -53, -25
20, -53, -22
20, -53, -21
20, -53, -20
20, -53, -19
20, -53, -18
20, -53, -17
20, -53, -16
20, -52, -30
20, -52, -29
20, -52, -28
20, -52, -27
20, -52, -26
20, -52, -25
20, -52, -24
20, -52, -22
20, -52, -21
20, -52, -20
20, -52, -19
20, -52, -18
20, -52, -17
20, -52, -16
20, -51, -30
20, -51, -29
20, -51, -28
20, -51, -27
20, -51, -26
20, -51, -25
20, -51, -24
20, -51, -23
20, -51, -22
20, -51, -21
20, -51, -20
20, -51, -19
20, -51, -18
20, -51, -17
20, -51, -16
20, -50, -30
20, -50, -29
20, -50, -28
20, -50, -27
20, -50, -26
20, -50, -25
20, -50, -24
20, -50, -23
20, -50, -22
20, -50, -21
20, -50, -20
20, -50, -19
20, -50, -18
20, -50, -17
20, -50, -16
21, -61, -30
21, -61, -29
21, -61, -28
21, -61, -27
21, -61, -26
21, -61, -25
21, -61, -24
21, -61, -23
21, -61, -22
21, -61, -21
21, -61, -20
21, -61, -19
21, -61, -18
21, -61, -17
21, -61, -16
21, -60, -30
21, -60, -29
21, -60, -28
21, -60, -27
21, -60, -26
21, -60, -25
21, -60, -24
21, -60, -23
21, -60, -22
21, -60, -21
21, -60, -20
21, -60, -19
21, -60, -18
21, -60, -17
21, -60, -16
21, -59, -30
21, -59, -29
21, -59, -28
21, -59, -27
21, -59, -26
21, -59, -25
21, -59, -24
21, -59, -23
21, -59, -22
21, -59, -21
21, -59, -20
21, -59, -19
21, -59, -18
21, -59, -17
21, -59, -16
21, -58, -30
21, -58, -29
21, -58, -28
21, -58, -27
21, -58, -26
21, -58, -25
21, -58, -24
21, -58, -23
21, -58, -22
21, -58, -21
21, -58, -20
21, -58, -19
21, -58, -18
21, -58, -17
21, -58, -16
21, -57, -30
21, -57, -29
21, -57, -28
21, -57, -27
21, -57, -26
21, -57, -25
21, -57, -24
21, -57, -23
21, -57, -22
21, -57, -21
21, -57, -20
21, -57, -19
21, -57, -18
21, -57, -17
21, -57, -16
21, -56, -30
21, -56, -29
21, -56, -28
21, -56, -27
21, -56, -26
21, -56, -25
21, -56, -24
21, -56, -23
21, -56, -22
21, -56, -21
21, -56, -20
21, -56, -19
21, -56, -18
21, -56, -17
21, -56, -16
21, -55, -30
21, -55, -29
21, -55, -28
21, -55, -27
21, -55, -26
21, -55, -25
21, -55, -24
21, -55, -23
21, -55, -22
21, -55, -21
21, -55, -20
21, -55, -19
21, -55, -18
21, -55, -17
21, -55, -16
21, -54, -30
21, -54, -29
21, -54, -28
21, -54, -27
21, -54, -26
21, -54, -25
21, -54, -24
21, -54, -23
21, -54, -22
21, -54, -21
21, -54, -20
21, -54, -19
21, -54, -18
21, -54, -17
21, -54, -16
21, -53, -30
21, -53, -29
21, -53, -28
21, -53, -27
21, -53, -26
21, -53, -25
21, -53, -24
21, -53, -22
21, -53, -21
21, -53, -20
21, -53, -19
21, -53, -18
21, -53, -17
21, -53, -16
21, -52, -30
21, -52, -29
21, -52, -28
21, -52, -27
21, -52, -26
21, -52, -25
21, -52, -24
21, -52, -22
21, -52, -21
21, -52, -20
21, -52, -19
21, -52, -18
21, -52, -17
21, -52, -16
21, -51, -30
21, -51, -29
21, -51, -28
21, -51, -27
21, -51, -26
21, -51, -25
21, -51, -24
21, -51, -23
21, -51, -22
21, -51, -21
21, -51, -20
21, -51, -19
21, -51, -18
21, -51, -17
21, -51, -16
21, -50, -30
21, -50, -29
21, -50, -28
21, -50, -27
21, -50, -26
21, -50, -25
21, -50, -23
21, -50, -22
21, -50, -21
21, -50, -20
21, -50, -19
21, -50, -18
21, -50, -17
21, -50, -16
22, -61, -30
22, -61, -29
22, -61, -28
22, -61, -27
22, -61, -26
22, -61, -25
22, -61, -24
22, -61, -23
22, -61, -22
22, -61, -21
22, -61, -20
22, -61, -19
22, -61, -18
22, -61, -17
22, -61, -16
22, -60, -30
22, -60, -29
22, -60, -28
22, -60, -27
22, -60, -26
22, -60, -25
22, -60, -24
22, -60, -23
22, -60, -22
22, -60, -21
22, -60, -20
22, -60, -19
22, -60, -18
22, -60, -17
22, -60, -16
22, -59, -30
22, -59, -29
22, -59, -28
22, -59, -27
22, -59, -26
22, -59, -25
22, -59, -24
22, -59, -23
22, -59, -22
22, -59, -21
22, -59, -20
22, -59, -19
22, -59, -18
22, -59, -17
22, -59, -16
22, -58, -30
22, -58, -29
22, -58, -28
22, -58, -27
22, -58, -26
22, -58, -25
22, -58, -24
22, -58, -23
22, -58, -22
22, -58, -21
22, -58, -20
22, -58, -19
22, -58, -18
22, -58, -17
22, -58, -16
22, -57, -30
22, -57, -29
22, -57, -28
22, -57, -27
22, -57, -26
22, -57, -25
22, -57, -24
22, -57, -23
22, -57, -22
22, -57, -21
22, -57, -20
22, -57, -19
22, -57, -18
22, -57, -17
22, -57, -16
22, -56, -30
22, -56, -29
22, -56, -28
22, -56, -27
22, -56, -26
22, -56, -25
22, -56, -24
22, -56, -23
22, -56, -22
22, -56, -21
22, -56, -20
22, -56, -19
22, -56, -18
22, -56, -17
22, -56, -16
22, -55, -30
22, -55, -29
22, -55, -28
22, -55, -27
22, -55, -26
22, -55, -25
22, -55, -24
22, -55, -23
22, -55, -22
22, -55, -21
22, -55, -20
22, -55, -19
22, -55, -18
22, -55, -17
22, -55, -16
22, -54, -30
22, -54, -29
22, -54, -28
22, -54, -27
22, -54, -26
22, -54, -25
22, -54, -24
22, -54, -23
22, -54, -22
22, -54, -21
22, -54, -20
22, -54, -19
22, -54, -18
22, -54, -17
22, -54, -16
22, -53, -30
22, -53, -29
22, -53, -28
22, -53, -27
22, -53, -26
22, -53, -25
22, -53, -24
22, -53, -23
22, -53, -22
22, -53, -21
22, -53, -20
22, -53, -19
22, -53, -18
22, -53, -17
22, -53, -16
22, -52, -30
22, -52, -29
22, -52, -28
22, -52, -27
22, -52, -26
22, -52, -25
22, -52, -24
22, -52, -23
22, -52, -22
22, -52, -21
22, -52, -20
22, -52, -19
22, -52, -18
22, -52, -17
22, -52, -16
22, -51, -30
22, -51, -29
22, -51, -28
22, -51, -27
22, -51, -26
22, -51, -25
22, -51, -24
22, -51, -23
22, -51, -22
22, -51, -21
22, -51, -20
22, -51, -19
22, -51, -18
22, -51, -17
22, -51, -16
22, -50, -30
22, -50, -29
22, -50, -28
22, -50, -27
22, -50, -26
22, -50, -25
22, -50, -24
22, -50, -23
22, -50, -22
22, -50, -21
22, -50, -20
22, -50, -19
22, -50, -18
22, -50, -17
22, -50, -16
23, -61, -30
23, -61, -29
23, -61, -28
23, -61, -27
23, -61, -26
23, -61, -25
23, -61, -24
23, -61, -23
23, -61, -22
23, -61, -21
23, -61, -20
23, -61, -19
23, -61, -18
23, -61, -17
23, -61, -16
23, -60, -30
23, -60, -29
23, -60, -28
23, -60, -27
23, -60, -26
23, -60, -25
23, -60, -24
23, -60, -23
23, -60, -22
23, -60, -21
23, -60, -20
23, -60, -19
23, -60, -18
23, -60, -17
23, -60, -16
23, -59, -30
23, -59, -29
23, -59, -28
23, -59, -27
23, -59, -26
23, -59, -25
23, -59, -24
23, -59, -23
23, -59, -22
23, -59, -21
23, -59, -20
23, -59, -19
23, -59, -18
23, -59, -17
23, -59, -16
23, -58, -30
23, -58, -29
23, -58, -28
23, -58, -27
23, -58, -26
23, -58, -25
23, -58, -24
23, -58, -23
23, -58, -22
23, -58, -21
23, -58, -20
23, -58, -19
23, -58, -18
23, -58, -17
23, -58, -16
23, -57, -30
23, -57, -29
23, -57, -28
23, -57, -27
23, -57, -26
23, -57, -25
23, -57, -24
23, -57, -23
23, -57, -22
23, -57, -21
23, -57, -20
23, -57, -19
23, -57, -18
23, -57, -17
23, -57, -16
23, -56, -30
23, -56, -29
23, -56, -28
23, -56, -27
23, -56, -26
23, -56, -25
23, -56, -24
23, -56, -23
23, -56, -22
23, -56, -21
23, -56, -20
23, -56, -19
23, -56, -18
23, -56, -17
23, -56, -16
23, -55, -30
23, -55, -29
23, -55, -28
23, -55, -27
23, -55, -26
23, -55, -25
23, -55, -24
23, -55, -23
23, -55, -22
23, -55, -21
23, -55, -20
23, -55, -19
23, -55, -18
23, -55, -17
23, -55, -16
23, -54, -30
23, -54, -29
23, -54, -28
23, -54, -27
23, -54, -26
23, -54, -25
23, -54, -24
23, -54, -23
23, -54, -22
23, -54, -21
23, -54, -20
23, -54, -19
23, -54, -18
23, -54, -17
23, -54, -16
23, -53, -30
23, -53, -29
23, -53, -28
23, -53, -27
23, -53, -26
23, -53, -25
23, -53, -24
23, -53, -23
23, -53, -22
23, -53, -21
23, -53, -20
23, -53, -19
23, -53, -18
23, -53, -17
23, -53, -16
23, -52, -30
23, -52, -29
23, -52, -28
23, -52, -27
23, -52, -26
23, -52, -25
23, -52, -24
23, -52, -23
23, -52, -22
23, -52, -21
23, -52, -20
23, -52, -19
23, -52, -18
23, -52, -17
23, -52, -16
23, -51, -30
23, -51, -29
23, -51, -28
23, -51, -27
23, -51, -26
23, -51, -25
23, -51, -24
23, -51, -23
23, -51, -22
23, -51, -21
23, -51, -20
23, -51, -19
23, -51, -18
23, -51, -17
23, -51, -16
23, -50, -30
23, -50, -29
23, -50, -28
23, -50, -27
23, -50, -26
23, -50, -24
23, -50, -23
23, -50, -22
23, -50, -21
23, -50, -20
23, -50, -19
23, -50, -18
23, -50, -17
23, -50, -16
24, -61, -30
24, -61, -29
24, -61, -28
24, -61, -27
24, -61, -26
24, -61, -25
24, -61, -24
24, -61, -23
24, -61, -22
24, -61, -21
24, -61, -20
24, -61, -19
24, -61, -18
24, -61, -17
24, -61, -16
24, -60, -30
24, -60, -29
24, -60, -28
24, -60, -27
24, -60, -26
24, -60, -25
24, -60, -24
24, -60, -23
24, -60, -22
24, -60, -21
24, -60, -20
24, -60, -19
24, -60, -18
24, -60, -17
24, -60, -16
24, -59, -30
24, -59, -29
24, -59, -28
24, -59, -27
24, -59, -26
24, -59, -25
24, -59, -24
24, -59, -23
24, -59, -22
24, -59, -21
24, -59, -20
24, -59, -19
24, -59, -18
24, -59, -17
24, -59, -16
24, -58, -30
24, -58, -29
24, -58, -28
24, -58, -27
24, -58, -26
24, -58, -25
24, -58, -24
24, -58, -23
24, -58, -22
24, -58, -21
24, -58, -20
24, -58, -19
24, -58, -18
24, -58, -17
24, -58, -16
24, -57, -30
24, -57, -29
24, -57, -28
24, -57, -27
24, -57, -26
24, -57, -25
24, -57, -24
24, -57, -23
24, -57, -22
24, -57, -21
24, -57, -20
24, -57, -19
24, -57, -18
24, -57, -17
24, -57, -16
24, -56, -30
24, -56, -29
24, -56, -28
24, -56, -27
24, -56, -26
24, -56, -25
24, -56, -24
24, -56, -23
24, -56, -22
24, -56, -21
24, -56, -20
24, -56, -19
24, -56, -18
24, -56, -17
24, -56, -16
24, -55, -30
24, -55, -29
24, -55, -28
24, -55, -27
24, -55, -26
24, -55, -25
24, -55, -24
24, -55, -23
24, -55, -22
24, -55, -21
24, -55, -20
24, -55, -19
24, -55, -18
24, -55, -17
24, -55, -16
24, -54, -30
24, -54, -29
24, -54, -28
24, -54, -27
24, -54, -26
24, -54, -25
24, -54, -24
24, -54, -23
24, -54, -22
24, -54, -21
24, -54, -20
24, -54, -19
24, -54, -18
24, -54, -17
24, -54, -16
24, -53, -30
24, -53, -29
24, -53, -28
24, -53, -27
24, -53, -26
24, -53, -25
24, -53, -24
24, -53, -23
24, -53, -22
24, -53, -21
24, -53, -20
24, -53, -19
24, -53, -18
24, -53, -17
24, -53, -16
24, -52, -30
24, -52, -29
24, -52, -28
24, -52, -27
24, -52, -26
24, -52, -25
24, -52, -24
24, -52, -23
24, -52, -22
24, -52, -21
24, -52, -20
24, -52, -19
24, -52, -18
24, -52, -17
24, -52, -16
24, -51, -30
24, -51, -29
24, -51, -28
24, -51, -27
24, -51, -26
24, -51, -25
24, -51, -24
24, -51, -23
24, -51, -22
24, -51, -21
24, -51, -20
24, -51, -19
24, -51, -18
24, -51, -17
24, -51, -16
24, -50, -30
24, -50, -29
24, -50, -28
24, -50, -27
24, -50, -26
24, -50, -24
24, -50, -23
24, -50, -22
24, -50, -21
24, -50, -20
24, -50, -19
24, -50, -18
24, -50, -17
24, -50, -16
25, -61, -30
25, -61, -29
25, -61, -28
25, -61, -27
25, -61, -26
25, -61, -25
25, -61, -24
25, -61, -23
25, -61, -22
25, -61, -21
25, -61, -20
25, -61, -19
25, -61, -18
25, -61, -17
25, -61, -16
25, -60, -30
25, -60, -29
25, -60, -28
25, -60, -27
25, -60, -26
25, -60, -25
25, -60, -24
25, -60, -23
25, -60, -22
25, -60, -21
25, -60, -20
25, -60, -19
25, -60, -18
25, -60, -17
25, -60, -16
25, -59, -30
25, -59, -29
25, -59, -28
25, -59, -27
25, -59, -26
25, -59, -25
25, -59, -24
25, -59, -23
25, -59, -22
25, -59, -21
25, -59, -20
25, -59, -19
25, -59, -18
25, -59, -17
25, -59, -16
25, -58, -30
25, -58, -29
25, -58, -28
25, -58, -27
25, -58, -26
25, -58, -25
25, -58, -24
25, -58, -23
25, -58, -22
25, -58, -21
25, -58, -20
25, -58, -19
25, -58, -18
25, -58, -17
25, -58, -16
25, -57, -30
25, -57, -29
25, -57, -28
25, -57, -27
25, -57, -26
25, -57, -25
25, -57, -24
25, -57, -23
25, -57, -22
25, -57, -21
25, -57, -20
25, -57, -19
25, -57, -18
25, -57, -17
25, -57, -16
25, -56, -30
25, -56, -29
25, -56, -28
25, -56, -27
25, -56, -26
25, -56, -25
25, -56, -24
25, -56, -23
25, -56, -22
25, -56, -21
25, -56, -20
25, -56, -19
25, -56, -18
25, -56, -17
25, -56, -16
25, -55, -30
25, -55, -29
25, -55, -28
25, -55, -27
25, -55, -26
25, -55, -25
25, -55, -24
25, -55, -23
25, -55, -22
25, -55, -21
25, -55, -20
25, -55, -19
25, -55, -18
25, -55, -17
25, -55, -16
25, -54, -30
25, -54, -29
25, -54, -28
25, -54, -27
25, -54, -26
25, -54, -25
25, -54, -24
25, -54, -23
25, -54, -22
25, -54, -21
25, -54, -20
25, -54, -19
25, -54, -18
25, -54, -17
25, -54, -16
25, -53, -30
25, -53, -29
25, -53, -28
25, -53, -27
25, -53, -26
25, -53, -25
25, -53, -24
25, -53, -23
25, -53, -22
25, -53, -21
25, -53, -20
25, -53, -19
25, -53, -18
25, -53, -17
25, -53, -16
25, -52, -30
25, -52, -29
25, -52, -28
25, -52, -27
25, -52, -26
25, -52, -25
25, -52, -24
25, -52, -23
25, -52, -22
25, -52, -21
25, -52, -20
25, -52, -19
25, -52, -18
25, -52, -17
25, -52, -16
25, -51, -30
25, -51, -29
25, -51, -28
25, -51, -27
25, -51, -26
25, -51, -25
25, -51, -24
25, -51, -23
25, -51, -22
25, -51, -21
25, -51, -20
25, -51, -19
25, -51, -18
25, -51, -17
25, -51, -16
25, -50, -30
25, -50, -29
25, -50, -28
25, -50, -27
25, -50, -26
25, -50, -25
25, -50, -24
25, -50, -23
25, -50, -22
25, -50, -21
25, -50, -20
25, -50, -19
25, -50, -18
25, -50, -17
25, -50, -16
26, -61, -30
26, -61, -29
26, -61, -28
26, -61, -27
26, -61, -26
26, -61, -25
26, -61, -24
26, -61, -23
26, -61, -22
26, -61, -21
26, -61, -20
26, -61, -19
26, -61, -18
26, -61, -17
26, -61, -16
26, -60, -30
26, -60, -29
26, -60, -28
26, -60, -27
26, -60, -26
26, -60, -25
26, -60, -24
26, -60, -23
26, -60, -22
26, -60, -21
26, -60, -20
26, -60, -19
26, -60, -18
26, -60, -17
26, -60, -16
26, -59, -30
26, -59, -29
26, -59, -28
26, -59, -27
26, -59, -26
26, -59, -25
26, -59, -24
26, -59, -23
26, -59, -22
26, -59, -21
26, -59, -20
26, -59, -19
26, -59, -18
26, -59, -17
26, -59, -16
26, -58, -30
26, -58, -29
26, -58, -28
26, -58, -27
26, -58, -26
26, -58, -25
26, -58, -24
26, -58, -23
26, -58, -22
26, -58, -21
26, -58, -20
26, -58, -19
26, -58, -18
26, -58, -17
26, -58, -16
26, -57, -30
26, -57, -29
26, -57, -28
26, -57, -27
26, -57, -26
26, -57, -25
26, -57, -24
26, -57, -23
26, -57, -22
26, -57, -21
26, -57, -20
26, -57, -19
26, -57, -18
26, -57, -17
26, -57, -16
26, -56, -30
26, -56, -29
26, -56, -28
26, -56, -27
26, -56, -26
26, -56, -25
26, -56, -24
26, -56, -23
26, -56, -22
26, -56, -21
26, -56, -20
26, -56, -19
26, -56, -18
26, -56, -17
26, -56, -16
26, -55, -30
26, -55, -29
26, -55, -28
26, -55, -27
26, -55, -26
26, -55, -25
26, -55, -24
26, -55, -23
26, -55, -22
26, -55, -21
26, -55, -20
26, -55, -19
26, -55, -18
26, -55, -17
26, -55, -16
26, -54, -30
26, -54, -29
26, -54, -28
26, -54, -27
26, -54, -26
26, -54, -25
26, -54, -24
26, -54, -23
26, -54, -22
26, -54, -21
26, -54, -20
26, -54, -19
26, -54, -18
26, -54, -17
26, -54, -16
26, -53, -30
26, -53, -29
26, -53, -28
26, -53, -27
26, -53, -26
26, -53, -25
26, -53, -24
26, -53, -23
26, -53, -22
26, -53, -21
26, -53, -20
26, -53, -19
26, -53, -18
26, -53, -17
26, -53, -16
26, -52, -30
26, -52, -29
26, -52, -28
26, -52, -27
26, -52, -26
26, -52, -25
26, -52, -24
26, -52, -23
26, -52, -22
26, -52, -21
26, -52, -20
26, -52, -19
26, -52, -18
26, -52, -17
26, -52, -16
26, -51, -30
26, -51, -29
26, -51, -28
26, -51, -27
26, -51, -26
26, -51, -25
26, -51, -24
26, -51, -23
26, -51, -22
26, -51, -21
26, -51, -20
26, -51, -19
26, -51, -18
26, -51, -17
26, -51, -16
26, -50, -30
26, -50, -29
26, -50, -28
26, -50, -27
26, -50, -26
26, -50, -25
26, -50, -24
26, -50, -23
26, -50, -22
26, -50, -21
26, -50, -20
26, -50, -19
26, -50, -18
26, -50, -17
26, -50, -16
27, -61, -30
27, -61, -29
27, -61, -28
27, -61, -27
27, -61, -26
27, -61, -25
27, -61, -24
27, -61, -23
27, -61, -22
27, -61, -21
27, -61, -20
27, -61, -19
27, -61, -18
27, -61, -17
27, -61, -16
27, -60, -30
27, -60, -29
27, -60, -28
27, -60, -27
27, -60, -26
27, -60, -25
27, -60, -24
27, -60, -23
27, -60, -22
27, -60, -21
27, -60, -20
27, -60, -19
27, -60, -18
27, -60, -17
27, -60, -16
27, -59, -30
27, -59, -29
27, -59, -28
27, -59, -27
27, -59, -26
27, -59, -25
27, -59, -24
27, -59, -23
27, -59, -22
27, -59, -21
27, -59, -20
27, -59, -19
27, -59, -18
27, -59, -17
27, -59, -16
27, -58, -30
27, -58, -29
27, -58, -28
27, -58, -27
27, -58, -26
27, -58, -25
27, -58, -24
27, -58, -23
27, -58, -22
27, -58, -21
27, -58, -20
27, -58, -19
27, -58, -18
27, -58, -17
27, -58, -16
27, -57, -30
27, -57, -29
27, -57, -28
27, -57, -27
27, -57, -26
27, -57, -25
27, -57, -24
27, -57, -23
27, -57, -22
27, -57, -21
27, -57, -20
27, -57, -19
27, -57, -18
27, -57, -17
27, -57, -16
27, -56, -30
27, -56, -29
27, -56, -28
27, -56, -27
27, -56, -26
27, -56, -25
27, -56, -24
27, -56, -23
27, -56, -22
27, -56, -21
27, -56, -20
27, -56, -19
27, -56, -18
27, -56, -17
27, -56, -16
27, -55, -30
27, -55, -29
27, -55, -28
27, -55, -27
27, -55, -26
27, -55, -25
27, -55, -24
27, -55, -23
27, -55, -22
27, -55, -21
27, -55, -20
27, -55, -19
27, -55, -18
27, -55, -17
27, -55, -16
27, -54, -30
27, -54, -29
27, -54, -28
27, -54, -27
27, -54, -26
27, -54, -25
27, -54, -24
27, -54, -23
27, -54, -22
27, -54, -21
27, -54, -20
27, -54, -19
27, -54, -18
27, -54, -17
27, -54, -16
27, -53, -30
27, -53, -29
27, -53, -28
27, -53, -27
27, -53, -26
27, -53, -25
27, -53, -24
27, -53, -23
27, -53, -22
27, -53, -21
27, -53, -20
27, -53, -19
27, -53, -18
27, -53, -17
27, -53, -16
27, -52, -30
27, -52, -29
27, -52, -28
27, -52, -27
27, -52, -26
27, -52, -25
27, -52, -24
27, -52, -23
27, -52, -22
27, -52, -21
27, -52, -20
27, -52, -19
27, -52, -18
27, -52, -17
27, -52, -16
27, -51, -30
27, -51, -29
27, -51, -28
27, -51, -27
27, -51, -26
27, -51, -25
27, -51, -24
27, -51, -23
27, -51, -22
27, -51, -21
27, -51, -20
27, -51, -19
27, -51, -18
27, -51, -17
27, -51, -16
27, -50, -30
27, -50, -29
27, -50, -28
27, -50, -27
27, -50, -26
27, -50, -25
27, -50, -24
27, -50, -23
27, -50, -22
27, -50, -21
27, -50, -20
27, -50, -19
27, -50, -18
27, -50, -17
27, -50, -16
28, -61, -30
28, -61, -29
28, -61, -28
28, -61, -27
28, -61, -26
28, -61, -25
28, -61, -24
28, -61, -23
28, -61, -22
28, -61, -21
28, -61, -20
28, -61, -19
28, -61, -18
28, -61, -17
28, -61, -16
28, -60, -30
28, -60, -29
28, -60, -28
28, -60, -27
28, -60, -26
28, -60, -25
28, -60, -24
28, -60, -23
28, -60, -22
28, -60, -21
28, -60, -20
28, -60, -19
28, -60, -18
28, -60, -17
28, -60, -16
28, -59, -30
28, -59, -29
28, -59, -28
28, -59, -27
28, -59, -26
28, -59, -25
28, -59, -24
28, -59, -23
28, -59, -22
28, -59, -21
28, -59, -20
28, -59, -19
28, -59, -18
28, -59, -17
28, -59, -16
28, -58, -30
28, -58, -29
28, -58, -28
28, -58, -27
28, -58, -26
28, -58, -25
28, -58, -24
28, -58, -23
28, -58, -22
28, -58, -21
28, -58, -20
28, -58, -19
28, -58, -18
28, -58, -17
28, -58, -16
28, -57, -30
28, -57, -29
28, -57, -28
28, -57, -27
28, -57, -26
28, -57, -25
28, -57, -24
28, -57, -23
28, -57, -22
28, -57, -21
28, -57, -20
28, -57, -19
28, -57, -18
28, -57, -17
28, -57, -16
28, -56, -30
28, -56, -29
28, -56, -28
28, -56, -27
28, -56, -26
28, -56, -25
28, -56, -24
28, -56, -23
28, -56, -22
28, -56, -21
28, -56, -20
28, -56, -19
28, -56, -18
28, -56, -17
28, -56, -16
28, -55, -30
28, -55, -29
28, -55, -28
28, -55, -26
28, -55, -25
28, -55, -24
28, -55, -23
28, -55, -22
28, -55, -21
28, -55, -20
28, -55, -19
28, -55, -18
28, -55, -17
28, -55, -16
28, -54, -30
28, -54, -29
28, -54, -28
28, -54, -27
28, -54, -26
28, -54, -25
28, -54, -24
28, -54, -23
28, -54, -22
28, -54, -21
28, -54, -20
28, -54, -19
28, -54, -18
28, -54, -17
28, -54, -16
28, -53, -30
28, -53, -29
28, -53, -28
28, -53, -27
28, -53, -26
28, -53, -25
28, -53, -24
28, -53, -23
28, -53, -22
28, -53, -21
